,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T21000logg3.0,6.258656095208327,4.621513201683336,3.8692193522754885,3.541073605782077,3.420069498985205,3.4169904146404795,3.472469622240289,3.5567875737118433,3.653704187249845
T21000logg3.2,6.383400899472269,4.7708039388412,4.025810113991524,3.698015385794711,3.5756005677142135,3.571150128747947,3.624608583601568,3.7053566593972116,3.7974140626918143
T21000logg3.4,6.521061449163868,4.955453865758206,4.20412496856345,3.862418876918407,3.73038003783734,3.719853921886988,3.7691073595699267,3.846794572074717,3.936605518032254
T21000logg3.6,6.5871171453989,5.091933884777744,4.348094116618124,3.9999618817292037,3.8623016728058044,3.8474986716643027,3.893648139610143,3.969533956333865,4.058573015920084
T21000logg3.8,6.6286993257893,5.226414473739163,4.50782424174629,4.163698684949312,4.024572148835527,4.006004145356408,4.047915544377529,4.120158588441724,4.206216861091474
T21000logg4.0,7.3501441201497935,5.907402027206133,5.118700102541549,4.7091295812144285,4.515974093598132,4.454971811993155,4.462957276724024,4.507655726599697,4.571966209018931
T22000logg2.6,5.585211809867336,3.9439586573194587,3.164436549816861,2.830416699110947,2.7253757845711335,2.7468773865176126,2.8316897424757035,2.9499833455421327,3.0824483935389475
T22000logg2.8,5.324673147221745,3.8611773103870997,3.2085582966387087,2.948951077519788,2.881257562807048,2.918222242442344,3.0065754500356277,3.121187867213495,3.2458587936000005
T22000logg3.0,5.384376329520162,3.9923138681889987,3.3874410590765516,3.152955644008069,3.094754199880509,3.132587095682657,3.2173004891770294,3.32507329672262,3.4413182593804237
T22000logg3.2,5.686790036650515,4.266566731856263,3.642692976514632,3.3923205971177754,3.3201164450482334,3.3465575737066047,3.4210773690700425,3.5184239577316148,3.624173403227231
T22000logg3.4,6.2852689197898455,4.785990723077114,4.087610589433431,3.7811637592858287,3.6689194923915798,3.667478124624922,3.720777377275078,3.8006054333971395,3.891979297732935
T22000logg3.6,6.075464814540558,4.679606350327564,4.025229687133863,3.7405425033087156,3.6432943609747226,3.652807943201314,3.7146886597646342,3.80135081588143,3.8978036778016003
T22000logg3.8,6.0805437714390695,4.779365748423811,4.150149831935327,3.8716870500733243,3.7776803720724925,3.789124887147428,3.8523315624124295,3.94022669474779,4.037905396476739
T22000logg4.0,6.250775361785243,4.997590850597286,4.365413977405713,4.072794648894016,3.965119740282189,3.96477136629074,4.017879393207439,4.097412397922273,4.1884601096176
T23000logg2.6,3.985885596332563,3.0926519224413638,2.740631437256225,2.6598335909972946,2.717009252188424,2.840392281884358,2.9940353848232304,3.1606018782751097,3.3259436053068736
T23000logg2.8,4.396782111617269,3.178801089876511,2.6548550743300017,2.476445524381871,2.4703788366739303,2.554114696136756,2.680439402145733,2.8274170876859155,2.979514271512947
T23000logg3.0,4.9454824733261065,3.6428073229587463,3.074182478802361,2.862573685392222,2.8248938473187213,2.880191895042174,2.9802999211774392,3.1027399773468884,3.232703161747426
T23000logg3.2,5.125500985953611,3.8564474725323508,3.3100237200838096,3.1064114234923315,3.0665293335938477,3.11448630915644,3.2048213705388773,3.31574688548723,3.4335622524635756
T23000logg3.4,5.431132740433583,4.142738673829849,3.5770257374842,3.355647481371937,3.2998606077293084,3.3345104126689473,3.4133282563811567,3.5136162808820246,3.6217581476102767
T23000logg3.6,5.6816614057192965,4.3864623856357206,3.805056505030649,3.569477839386055,3.5031174104648293,3.5302101650482856,3.6032315474603895,3.698428473603395,3.8021246939218005
T23000logg3.8,5.7674062649283675,4.53283904475176,3.9597363884072054,3.718590770974569,3.645435037118136,3.6665790281164243,3.7340660744618166,3.8238618418700483,3.922428455245783
T23000logg4.0,5.834271745351369,4.658865800571681,4.095550200230019,3.8523874071023276,3.777321811270115,3.797427308153644,3.864400975407655,3.953910000226168,4.05229531466988
T23000logg4.2,6.124767005433791,4.977220577032993,4.401831794101972,4.138856324336642,4.045245444313262,4.0495416204094,4.102964005672592,4.181049799704221,4.270138152617789
T24000logg2.8,4.118759462177676,2.9013951555915702,2.3646660137333173,2.182326666884447,2.1833936638193667,2.2795210973847073,2.420876164902009,2.5840561581290373,2.751867529442838
T24000logg3.0,4.557959221354185,3.285477459920173,2.717736631890172,2.5102891434629493,2.4856667844838305,2.558230807829682,2.6770681110634844,2.818661019737703,2.967139618645807
T24000logg3.2,4.699407372064759,3.5195396435924313,3.020833882534689,2.8492198987579234,2.8348697746529847,2.903096405677332,3.0105703034189655,3.137073213864839,3.268860487032914
T24000logg3.4,5.131734006550616,3.892715474734079,3.3631500596375403,3.1689861126698835,3.1341716814887346,3.1845889689774585,3.2764341204403196,3.3885317470476637,3.507438232398038
T24000logg3.6,5.287181891625817,4.096601948159669,3.578236657462074,3.3816755827919915,3.3401529365201577,3.382263321974337,3.4652374829712547,3.5683044039677543,3.678477260321277
T24000logg3.8,5.369719651802357,4.2311663740423,3.72427252179326,3.5276221548748747,3.4838686407343133,3.5232381804401194,3.603146406506414,3.702701486129405,3.809229655432327
T24000logg4.0,5.489159840287055,4.3883154383735095,3.8824774080006845,3.67820935076223,3.627122273716,3.6604753129548877,3.7353158338014674,3.8303918348265613,3.933084640335103
T24000logg4.2,5.509148268429031,4.483492947244994,3.9958041032121963,3.7929956115912344,3.740594990899395,3.7721398267378405,3.8450143223202327,3.9380774261502256,4.038774366961809
T24000logg4.4,5.534215846854891,4.582924447237543,4.116010118185623,3.9162105424050777,3.8614424491210757,3.888510539574766,3.9563450463614176,4.044779451029832,4.141638887755328
T25000logg2.8,3.6671542333829255,2.655573768570044,2.2000322063000572,2.060542488220291,2.096057744741495,2.2195608533978466,2.3836401318041225,2.5660202371410334,2.7498595506926393
T25000logg3.0,4.283608743383557,2.979485656171734,2.3928858654623752,2.1792806297880016,2.159565845602715,2.242975603113129,2.376253439861245,2.533479792253231,2.6969343183632613
T25000logg3.2,4.188631986557241,3.089514294882503,2.624198509900985,2.475849172059233,2.485418176729139,2.576491291579752,2.7054773394092435,2.852312773939229,3.0026412137771605
T25000logg3.4,4.842151480215435,3.6577897799660635,3.141573251902911,2.9547511723249404,2.9293155100837174,2.9895481989786505,3.0907886075552633,3.212396804494373,3.3404175979448048
T25000logg3.6,5.046339986363209,3.9141408024166044,3.4203397921210454,3.239100144489268,3.2103838096578334,3.26292280804864,3.354725619737371,3.4659985329521095,3.583715099787406
T25000logg3.8,5.055502209089013,3.9896017018909515,3.525530134355212,3.3557931409970316,3.329909503393485,3.3805973063169605,3.4685444432120303,3.5749809606734226,3.6874802298035037
T25000logg4.0,5.162782319125769,4.145173176346493,3.689421875251838,3.51661380246078,3.4858200446242202,3.5315230168642224,3.6145766475547267,3.7161626705131128,3.8241808783482187
T25000logg4.2,5.301149661577871,4.29305933103077,3.8228677883615183,3.633923827427365,3.590033732638521,3.625600352444185,3.7009701417502527,3.7969206872101426,3.9012980673285598
T26000logg2.8,3.764746889415504,3.1721678796806447,2.932550624443235,2.9029035704957855,2.992011973511754,3.134562113736576,3.3000223979629086,3.4745590518722613,3.6461939863440493
T26000logg3.0,4.030459258504118,2.803931972747649,2.223436204309052,2.0106001842915058,1.9987521131178816,2.091835174165689,2.2334018379894593,2.398174923864471,2.568622672696561
T26000logg3.2,4.060470650035073,2.9436271598739316,2.452984029579,2.2910232535193917,2.2994449674508624,2.3957311324206776,2.5328855798196943,2.6891484728138986,2.8491239632815435
T26000logg3.4,4.653341046353536,3.4904697434578607,2.9794905263154594,2.797832808264004,2.7801297268363974,2.848175190613467,2.9572165156452255,3.086836538742496,3.2226387525477995
T26000logg3.6,4.730767495218985,3.658404055166001,3.1931654629723925,3.0310233462537832,3.0189790618968444,3.08569915004796,3.1899509931376193,3.3125541325291255,3.440410059392585
T26000logg3.8,4.886582115127051,3.8613991345707737,3.4098274409030713,3.2473065640818577,3.2285971666937128,3.2855666838958344,3.379278172239025,3.491427362484159,3.609764119577158
T26000logg4.0,5.059920290813838,4.046942522959847,3.590095891703309,3.4175078522337254,3.3889162783585633,3.4377391966594852,3.5245491225607206,3.630570111061369,3.743318105218097
T26000logg4.2,4.881296909414194,4.005235917860647,3.6139616966801227,3.474858986957291,3.4650705851269326,3.5236974341064324,3.615342491061319,3.7232759979816756,3.8364218788741318
T26000logg4.4,4.973050878525743,4.14139524422994,3.7579481176721012,3.6151674795231914,3.5991007888964157,3.6512709007558835,3.7367763140623675,3.839043764963722,3.947156263345899
T27000logg3.0,3.3650028849206466,2.5492207623457497,2.2038517343171637,2.128023377413885,2.199624529250171,2.334962798864998,2.500844820130475,2.6772545168310256,2.8519070401542024
T27000logg3.2,4.090368319476914,3.428972260270227,3.102008765542591,2.9787523404520297,2.97752394656604,3.0349400948385523,3.1265096285795857,3.2281227283939944,3.329601135814497
T27000logg3.4,4.2144500704382715,3.1587301722044265,2.7085282961886725,2.5663917311887476,2.5789186844626024,2.669979269080756,2.797445578157249,2.9419629465604697,3.0896628996125775
T27000logg3.6,4.149095359275604,3.2458784732455714,2.8829468039054604,2.7893663534527247,2.82926538126885,2.9291717899189416,3.058108342379158,3.1986025497415906,3.339271386032881
T27000logg3.8,4.554200572707609,3.5688638679256246,3.137439444375235,2.9907173733424073,2.988011180832217,3.0600323972814016,3.167689827379386,3.292758199168768,3.422763929942084
T27000logg4.0,4.6017387466515975,3.6774948584369826,3.2700638393491066,3.130594526724714,3.1283676438915635,3.1980756774704355,3.3021642861120717,3.4230660538447526,3.5485323864572638
T27000logg4.2,4.769964355966297,3.905145328727385,3.517343282932502,3.3807843413782863,3.374059988867641,3.4357035848890884,3.5303383813643294,3.641433619246027,3.757616877693674
T27000logg4.4,4.728058136561781,3.940228598527466,3.581251506105635,3.4549090130226188,3.4513101299283266,3.512710582128487,3.6056480454188717,3.714416869854782,3.8285340644934553
T28000logg3.0,3.753624433292023,3.0902226260443117,2.786321264213171,2.7073721852113946,2.7596990572589193,2.875807169106433,3.020981201171703,3.1787487947220936,3.3370531220027755
T28000logg3.2,3.5979682613029196,2.5834336907120625,2.120084493276768,1.9710612332453816,1.9954438683793942,2.1078988048448095,2.260567638830452,2.431054792092113,2.603699587497293
T28000logg3.4,3.831467164329523,2.7659590494409616,2.2852596116486867,2.125324192347069,2.1368619450072073,2.236766224195323,2.3779173944344736,2.5381371601858547,2.702136650658483
T28000logg3.6,3.951830326052914,2.9283510228322815,2.473149229704336,2.323567737473478,2.3355952706530756,2.4315002554199743,2.5664980624638525,2.719554344905036,2.87584523288552
T28000logg3.8,4.282043162313474,3.3348877587941046,2.9185763700064835,2.7827877779146477,2.7925654174906644,2.8774083043870764,2.9973422813433714,3.1337896945455177,3.2737533351846864
T28000logg4.0,4.372957923358912,3.4790654320331056,3.0822090030836753,2.950854332363213,2.957714799535675,3.0361158705485938,3.148341261951854,3.2768634010544813,3.409703204724203
T28000logg4.2,4.473319747470351,3.6511788577401054,3.286414754260341,3.1662268430069553,3.1738724225631865,3.247802673223231,3.3532513754327917,3.474082029470229,3.599033794385534
T29000logg3.0,7.041711332005734,6.396137832316346,6.025762782260765,5.820008009937649,5.711628723559079,5.671340033917335,5.670077288509904,5.697613809074399,5.745564571994626
T29000logg3.2,3.725583871844678,2.8369294377433563,2.40745670709007,2.258252579732473,2.271090777945439,2.3672405766571694,2.501774611066316,2.6529134695967524,2.8066782049991814
T29000logg3.4,3.570720149941358,2.5793330178018268,2.1254767124845,1.978463101361106,2.0009113266470413,2.1101147038070334,2.258751361427149,2.4244491290852657,2.5921265233151742
T29000logg3.6,3.6900096848341777,2.708913137185908,2.264562809684178,2.120957039396222,2.140707667528699,2.2444435736462442,2.386648977434516,2.5459694246374807,2.707847205136557
T29000logg3.8,3.9979615762689926,3.0491424736358597,2.621421362295138,2.481220683191192,2.494974172906684,2.5881937669126023,2.71834135511406,2.8655175935954373,3.016069619713795
T29000logg4.0,3.7902501599577607,2.9354204189324453,2.5489913575513232,2.4260194680159946,2.446447277163128,2.54133583385167,2.6706910582434644,2.8157017034938354,2.9635542212968686
T29000logg4.2,4.273116170584211,3.463407423779244,3.0990885198946816,2.9811620722053815,2.99533524659512,3.0779923732073704,3.192829966241127,3.322842655130103,3.456460966918805
T30000logg3.2,7.1122883000847805,6.52461354452606,6.088230233816053,5.7792634328679515,5.563796078150427,5.422284924576539,5.326685898938532,5.260660591438362,5.217188880733815
T30000logg3.4,3.6829470780056517,2.797507918741941,2.3704523734523497,2.2228423755462066,2.2349698864308034,2.3285111904410387,2.4582732479198808,2.6029268418356626,2.75013755575882
T30000logg3.6,3.5342952007795914,2.590692725883819,2.160585395326803,2.0250697419797397,2.0523664371388812,2.1626051917556253,2.310169620784434,2.473523598472547,2.638252771323787
T30000logg3.8,3.6819986732821244,2.7575828958528055,2.333043191537119,2.196165665456976,2.217977982687942,2.321421219061149,2.4622188284467104,2.6196589012861855,2.779644297709573
T30000logg4.0,3.8491669205729733,3.0085011679110125,2.628357759655208,2.510302582170373,2.5356298671197726,2.6345192538481252,2.7670692594358717,2.9147439627460447,3.064820272676495
T30000logg4.2,3.916868297424451,3.150948256897171,2.8071564786003833,2.7037380579073687,2.7315956890296254,2.8266634205285452,2.952669758109764,3.092795451934724,3.235372417969055
T30000logg4.4,3.9240860208763215,3.2122066386129657,2.890039081699632,2.7926817262123715,2.8196458630579793,2.910869307330345,3.03201737365186,3.1670780739215547,3.3048484390912334
T31000logg3.2,6.765770660785122,6.374405295199897,6.090258909505716,5.894532630312421,5.763183226089139,5.678331962768033,5.6243432004679415,5.59143549552436,5.573728760437319
